A	B	C	D	E
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 57.611875 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 51.616790 	 22.681389
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 76.168973 	 6.701076
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 80.855619 	 6.841968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 95.571701 	 22.129198
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 91.682103 	 23.967389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 96.663075 	 27.092615
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 106.779261 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 41.006364 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 41.412582 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 44.169632 	 9.913968
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 34.695021 	 7.877078
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 56.600948 	 32.948987
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 63.930390 	 7.786513
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 48.387307 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 88.012904 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 61.786522 	 25.660389
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 75.289482 	 31.445389
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 81.482112 	 15.579456
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 109.022761 	 8.055077
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 103.368391 	 7.987889
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 112.872145 	 27.871196
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 107.562642 	 39.978379
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 38.205841 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 43.814545 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 45.768527 	 17.714457
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 29.896360 	 9.174000
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 125.241750 	 29.055615
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 48.148514 	 8.546076
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 38.226628 	 15.185456
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 83.593700 	 29.897213
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 55.964016 	 10.396968
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 54.248683 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 67.477635 	 31.339389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 97.150041 	 33.288986
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 104.868391 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 26.389156 	 5.900968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 99.683543 	 39.989379
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 135.627047 	 8.739077
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 110.962090 	 29.574615
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 43.757093 	 9.941458
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 44.446352 	 14.913457
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 37.963851 	 1.503000
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 31.827633 	 6.593078
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 51.979682 	 27.551213
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 161.415575 	 15.072513
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 30.763012 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 39.573250 	 11.785456
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 60.831858 	 4.015969
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 74.593933 	 8.904998
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 65.712724 	 22.539389
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 106.781241 	 6.687079
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 80.396746 	 24.021389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 106.499762 	 6.707968
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.050262 	 6.431968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 29.476280 	 6.746079
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 119.299086 	 37.276379
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 51.249077 	 9.790458
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 57.299434 	 27.742213
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 51.309458 	 3.611969
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 47.624239 	 22.129198
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 50.951739 	 6.701076
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 78.703591 	 15.094457
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 153.364782 	 26.504615
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 83.168941 	 6.841968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 95.524243 	 2.113000
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 80.611319 	 7.238968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 87.934231 	 11.995456
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 80.895293 	 27.092615
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 96.294550 	 22.681389
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 34.651667 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 35.388587 	 9.913968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 109.915915 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 113.738064 	 37.405379
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 49.220331 	 7.877078
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 70.468992 	 17.417457
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 61.372282 	 7.786513
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 44.135927 	 31.445389
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 46.146349 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 89.132582 	 29.576213
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 94.972540 	 8.055077
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 80.438034 	 15.579456
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 105.331351 	 32.948987
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 96.642064 	 7.987889
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 91.826024 	 25.660389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 91.999822 	 29.055615
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 119.421280 	 27.871196
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 101.567456 	 39.978379
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 31.667611 	 7.402458
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 38.921285 	 10.039968
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 44.037016 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 45.963414 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 38.357377 	 10.396968
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 49.213004 	 9.174000
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 92.128855 	 29.897213
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 88.254778 	 33.288986
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 89.656544 	 15.072513
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 70.077447 	 15.185456
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 68.059860 	 29.574615
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 78.936348 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 92.889437 	 31.339389
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 113.422289 	 8.739077
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 104.363454 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 28.446835 	 5.900968
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 103.730463 	 39.989379
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 34.370298 	 14.913457
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 54.654047 	 27.551213
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 30.991469 	 6.870968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 53.582829 	 4.015969
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 34.006653 	 11.785456
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 64.509775 	 9.941458
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 63.596161 	 22.539389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 54.112765 	 37.276379
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 75.806824 	 8.904998
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 95.588167 	 6.687079
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 85.681649 	 6.593078
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 98.441303 	 1.503000
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 90.557214 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 72.415913 	 24.021389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 26.891622 	 6.431968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 101.461089 	 26.504615
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 19.774880 	 3.611969
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 34.279057 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 39.267046 	 9.790458
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 48.606387 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 29.849210 	 6.701076
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 48.342423 	 2.113000
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 31.562049 	 11.995456
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 48.660720 	 22.129198
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 51.245264 	 22.681389
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 59.132225 	 7.238968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 57.057618 	 37.405379
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 78.759032 	 6.841968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 94.534014 	 6.746079
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 75.862654 	 23.967389
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 30.502035 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 32.388532 	 9.913968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 105.156093 	 27.092615
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 30.070304 	 8.055077
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 55.813679 	 17.417457
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 49.812872 	 27.871196
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 51.256669 	 7.877078
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 62.921381 	 7.786513
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 49.836648 	 31.445389
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 91.764296 	 29.576213
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 65.497192 	 9.973968
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 86.439220 	 7.987889
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 73.862672 	 39.978379
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 85.416377 	 15.579456
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 84.144751 	 25.660389
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 115.477220 	 32.948987
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 27.893354 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 39.816320 	 7.402458
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 115.497501 	 29.055615
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 45.106942 	 17.714457
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 29.099821 	 9.174000
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 52.838857 	 8.546076
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 75.634940 	 8.739077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 92.487219 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 55.755785 	 25.569389
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 65.873895 	 10.396968
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 86.373907 	 33.288986
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 91.576097 	 15.072513
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 99.819316 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 89.054217 	 39.989379
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 104.455516 	 31.339389
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 22.431371 	 5.900968
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 115.567663 	 15.185456
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 107.220906 	 29.574615
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 29.446383 	 6.687079
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 42.717379 	 9.941458
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 49.029133 	 14.913457
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 29.318496 	 8.904998
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 50.999078 	 27.551213
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 36.945128 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 34.776667 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 55.261726 	 11.785456
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 82.289970 	 4.015969
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 69.592545 	 22.539389
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 90.808860 	 1.503000
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 80.250369 	 24.021389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 107.368794 	 6.707968
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.906888 	 6.431968
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 43.326552 	 9.790458
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 120.747244 	 26.504615
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 128.825472 	 37.276379
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 36.592833 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 57.155389 	 27.742213
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 59.570872 	 15.094457
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 50.002312 	 3.611969
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 52.857352 	 22.681389
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 56.827963 	 7.238968
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 82.364734 	 6.841968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 79.850662 	 11.995456
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 104.993174 	 2.113000
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 84.168295 	 23.967389
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 119.964395 	 22.129198
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 29.732413 	 9.913968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 106.962513 	 27.092615
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 138.006648 	 6.746079
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 115.497656 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 46.467421 	 7.582458
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 35.525388 	 7.877078
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 58.903732 	 17.417457
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 53.146212 	 32.948987
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 67.844158 	 7.786513
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 89.945031 	 29.576213
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 75.582135 	 9.973968
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 99.860968 	 8.055077
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 84.312680 	 31.445389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 74.656091 	 29.055615
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 93.025243 	 15.579456
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 104.529106 	 7.987889
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 94.415913 	 25.660389
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 24.813319 	 10.039968
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 120.575440 	 27.871196
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 123.256112 	 39.978379
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 38.608135 	 9.174000
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 74.503712 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 74.723394 	 17.714457
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 71.282685 	 8.739077
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 59.248666 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 89.758761 	 33.288986
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 100.512529 	 29.897213
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 72.439494 	 31.339389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 93.736792 	 15.072513
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 74.941257 	 10.396968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 85.802222 	 8.546076
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 106.530083 	 39.994988
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 24.415107 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 99.943330 	 29.574615
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 25.225540 	 6.687079
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 35.529417 	 14.913457
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 120.394951 	 15.185456
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 111.002684 	 39.989379
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 44.866377 	 9.941458
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 46.961603 	 27.551213
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 29.447547 	 8.904998
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 30.588297 	 6.593078
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 48.506110 	 4.015969
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 33.256559 	 11.785456
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 71.570497 	 1.503000
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 56.436651 	 22.539389
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 56.988571 	 6.870968
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 78.526716 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 72.283323 	 24.021389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.913237 	 6.431968
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 30.172472 	 15.094457
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 105.844449 	 26.504615
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 37.592035 	 9.790458
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 119.951683 	 37.276379
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 38.486354 	 3.611969
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 43.970582 	 6.746079
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 61.903003 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 42.580962 	 6.701076
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 32.624100 	 11.995456
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 39.565147 	 7.238968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 51.693749 	 22.129198
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 62.577435 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 51.003489 	 22.681389
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 45.008755 	 27.092615
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 82.672396 	 23.967389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 106.440277 	 6.841968
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 101.388616 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 31.651666 	 7.582458
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 34.390925 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 40.298260 	 17.417457
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 39.420185 	 7.877078
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 38.239580 	 9.973968
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 59.976786 	 7.786513
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 64.786273 	 32.948987
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 49.447400 	 15.579456
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 93.188886 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 59.629559 	 25.660389
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 64.562707 	 29.055615
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 76.859693 	 31.445389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 109.036898 	 8.055077
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 105.368389 	 7.987889
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 85.914746 	 39.978379
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 116.787880 	 27.871196
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 40.899424 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 45.548421 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 46.986407 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 47.005782 	 8.546076
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 37.514280 	 15.185456
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 60.252524 	 9.174000
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 87.144950 	 29.897213
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 51.084794 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 83.227161 	 33.288986
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 64.791135 	 10.396968
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 86.736323 	 15.072513
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 59.588946 	 29.574615
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 81.317226 	 31.339389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 99.852114 	 39.994988
