A	B	C	D	E
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 37.926991 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 39.765326 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 44.260676 	 17.714457
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 53.327956 	 33.288986
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 41.332916 	 10.396968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 64.266889 	 8.546076
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 74.619245 	 8.739077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 85.189409 	 29.897213
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 65.725237 	 15.185456
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 86.050121 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 65.873156 	 25.569389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 95.594956 	 39.994988
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 95.733749 	 31.339389
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 86.391347 	 39.989379
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 103.243908 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 24.907858 	 5.900968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 20.007908 	 1.503000
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 40.853942 	 9.941458
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 145.932961 	 27.871196
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 31.005428 	 6.593078
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 53.488961 	 14.913457
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 27.715611 	 6.870968
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 52.067788 	 4.015969
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 65.981726 	 27.551213
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 58.092771 	 8.904998
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 50.337817 	 22.539389
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 79.131873 	 6.687079
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 82.543879 	 6.707968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 72.697483 	 37.276379
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 89.013259 	 11.785456
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 81.961087 	 26.504615
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 85.831448 	 24.021389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 28.891610 	 6.431968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 28.550745 	 6.746079
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 30.759204 	 6.701076
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 51.882672 	 15.094457
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 52.983554 	 9.790458
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 25.329276 	 7.238968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 33.417038 	 11.995456
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 65.176516 	 27.742213
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 55.829039 	 3.611969
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 47.572741 	 22.681389
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 75.763149 	 2.113000
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 75.068342 	 23.967389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 99.030629 	 6.841968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 113.232388 	 22.129198
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 94.338338 	 37.405379
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 118.011307 	 27.092615
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 34.151666 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 33.797600 	 17.417457
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 53.890315 	 9.913968
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 40.043881 	 7.877078
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 60.348790 	 7.786513
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 53.742516 	 9.973968
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 94.141666 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 59.424693 	 25.660389
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 96.695417 	 32.948987
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 78.459530 	 31.445389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 88.006130 	 7.987889
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 98.783780 	 8.055077
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 80.942337 	 15.579456
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 95.486402 	 9.174000
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 84.249069 	 39.978379
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 116.003144 	 29.055615
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 37.919082 	 7.402458
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 32.155553 	 8.739077
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 43.058192 	 17.714457
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 47.935516 	 10.039968
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 47.520291 	 10.396968
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 60.415899 	 8.546076
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 83.150528 	 29.897213
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 74.388251 	 33.288986
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 45.547888 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 93.780582 	 15.072513
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 91.435637 	 31.339389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 101.900812 	 39.994988
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 84.528459 	 39.989379
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 110.905906 	 27.871196
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 104.927960 	 15.185456
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 97.982984 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 26.888562 	 5.900968
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 31.568070 	 6.687079
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 42.237586 	 9.941458
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 32.027359 	 6.593078
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 52.073104 	 14.913457
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 25.004956 	 6.870968
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 55.308840 	 27.551213
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 33.435654 	 11.785456
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 56.652520 	 4.015969
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 60.369228 	 1.503000
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 46.875370 	 22.539389
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 64.649234 	 8.904998
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 48.326001 	 26.504615
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 58.932386 	 24.021389
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 91.981920 	 37.276379
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 113.049476 	 6.707968
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 18.584696 	 2.113000
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 31.051490 	 6.431968
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 36.312505 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 49.136745 	 15.094457
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 30.154588 	 6.701076
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 51.258758 	 27.742213
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 46.249930 	 3.611969
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 27.082652 	 7.238968
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 54.551670 	 6.746079
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 51.476398 	 22.681389
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 70.333720 	 11.995456
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 87.050783 	 22.129198
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 80.841249 	 23.967389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 103.052041 	 6.841968
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 95.170219 	 27.092615
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 106.670752 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 39.852977 	 7.582458
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 54.706058 	 17.417457
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 38.919033 	 7.877078
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 52.983309 	 7.786513
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 69.487091 	 29.576213
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 69.907336 	 9.913968
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 78.322738 	 32.948987
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 51.996693 	 25.660389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 86.665903 	 8.055077
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 93.891775 	 9.174000
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 94.659071 	 7.987889
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 83.168753 	 39.978379
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 97.339066 	 31.445389
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 104.979235 	 9.973968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 100.097440 	 29.055615
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 116.881493 	 15.579456
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 29.151666 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 57.866044 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 39.673356 	 8.546076
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 34.465120 	 10.396968
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 65.935624 	 10.039968
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 82.353275 	 29.897213
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 77.648468 	 8.739077
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 92.653966 	 15.072513
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 64.252219 	 25.569389
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 78.521079 	 31.339389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 100.472753 	 33.288986
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 89.378351 	 39.989379
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 115.347977 	 27.871196
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 111.280045 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 27.888866 	 5.900968
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 124.527192 	 15.185456
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 28.708685 	 4.015969
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 39.991748 	 9.941458
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 45.259756 	 14.913457
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 26.765001 	 6.593078
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 53.482853 	 27.551213
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 46.290912 	 1.503000
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 166.884216 	 39.994988
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 51.362318 	 22.539389
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 69.872840 	 8.904998
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 67.947574 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 69.928159 	 11.785456
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 92.940338 	 6.687079
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 82.987342 	 24.021389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 105.463359 	 6.707968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 91.651607 	 26.504615
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 112.715942 	 37.276379
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 28.991506 	 6.431968
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 39.893537 	 9.790458
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 44.201983 	 15.094457
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 44.346369 	 27.742213
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 38.130398 	 6.746079
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 28.661401 	 6.701076
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 42.465660 	 3.611969
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 30.047775 	 7.238968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 46.263773 	 22.129198
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 57.624822 	 2.113000
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 53.106902 	 22.681389
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 68.819128 	 11.995456
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 82.508436 	 6.841968
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 77.310689 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 98.759833 	 37.405379
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 32.491339 	 7.582458
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 119.569660 	 27.092615
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 57.900526 	 9.913968
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 61.082018 	 17.417457
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 41.572277 	 7.877078
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 57.959176 	 7.786513
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 52.417673 	 9.174000
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 86.985888 	 29.576213
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 55.843005 	 25.660389
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 85.962442 	 31.445389
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 109.244693 	 8.055077
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 122.929599 	 32.948987
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 113.866589 	 7.987889
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 96.819714 	 39.978379
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 108.961407 	 9.973968
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 115.543696 	 29.055615
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 34.915301 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 42.199436 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 44.677113 	 17.714457
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 38.211604 	 8.546076
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 155.343236 	 15.579456
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 58.265431 	 8.739077
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 57.927847 	 25.569389
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 90.776428 	 33.288986
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 94.484499 	 15.072513
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 75.837154 	 31.339389
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 108.271837 	 29.897213
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 85.495728 	 39.989379
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 107.318403 	 39.994988
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 113.174718 	 10.396968
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 113.585431 	 15.185456
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 27.913062 	 5.900968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 114.958268 	 29.574615
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 135.662722 	 27.871196
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 45.852740 	 9.941458
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 46.673901 	 14.913457
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 31.460199 	 6.593078
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 56.917606 	 4.015969
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 38.610040 	 6.870968
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 40.749732 	 11.785456
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 51.006379 	 8.904998
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 49.335516 	 22.539389
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 87.776150 	 27.551213
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 78.982118 	 1.503000
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 108.963726 	 6.687079
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 79.554134 	 24.021389
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 109.030388 	 6.707968
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 27.901212 	 6.431968
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 114.961084 	 26.504615
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 37.016286 	 15.094457
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 27.565493 	 3.611969
1 	 pm:cp_UTB_1_4 	 pm:cp_Can_01_3 	 28.030471 	 6.746079
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 124.846335 	 37.276379
1 	 pm:cp_UTB_1_3 	 pm:cp_Can_01_1 	 30.906512 	 2.113000
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 41.127218 	 9.790458
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 47.133964 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 29.953964 	 6.701076
2 	 pm:cp_UTB_2_11 	 pm:cp_Cap_02_1 	 24.905001 	 7.238968
2 	 pm:cp_UTB_2_12 	 pm:cp_Cap_02_3 	 31.027303 	 11.995456
3 	 pm:cp_UTB_3_11 	 pm:cp_Cap_03_1 	 47.612052 	 27.092615
3 	 pm:cp_UTB_3_3 	 pm:cp_Can_03_1 	 58.819588 	 22.681389
1 	 pm:cp_UTB_1_12 	 pm:cp_Cap_01_3 	 70.814835 	 6.841968
2 	 pm:cp_UTB_2_3 	 pm:cp_Can_02_1 	 87.690580 	 22.129198
3 	 pm:cp_UTB_3_4 	 pm:cp_Can_03_3 	 88.711634 	 23.967389
3 	 pm:cp_UTB_3_12 	 pm:cp_Cap_03_3 	 109.064658 	 37.405379
4 	 pm:cp_UTB_4_13 	 pm:cp_Cap_04_1 	 28.888532 	 9.913968
4 	 pm:cp_UTB_4_6 	 pm:cp_Can_04_3 	 34.588444 	 7.582458
2 	 pm:cp_UTB_2_6 	 pm:cp_Can_02_3 	 37.479046 	 7.877078
4 	 pm:cp_UTB_4_5 	 pm:cp_Can_04_1 	 64.044002 	 17.417457
2 	 pm:cp_UTB_2_5 	 pm:cp_Can_02_1 	 47.448222 	 9.174000
1 	 pm:cp_UTB_1_5 	 pm:cp_Can_01_1 	 58.052322 	 7.786513
2 	 pm:cp_UTB_2_13 	 pm:cp_Cap_02_1 	 40.117480 	 9.973968
2 	 pm:cp_UTB_2_14 	 pm:cp_Cap_02_3 	 49.961564 	 15.579456
4 	 pm:cp_UTB_4_14 	 pm:cp_Cap_04_3 	 88.415944 	 29.576213
1 	 pm:cp_UTB_1_6 	 pm:cp_Can_01_3 	 92.972685 	 8.055077
3 	 pm:cp_UTB_3_6 	 pm:cp_Can_03_3 	 68.100013 	 25.660389
1 	 pm:cp_UTB_1_14 	 pm:cp_Cap_01_3 	 92.617977 	 7.987889
3 	 pm:cp_UTB_3_13 	 pm:cp_Cap_03_1 	 80.976688 	 29.055615
3 	 pm:cp_UTB_3_5 	 pm:cp_Can_03_1 	 106.429317 	 31.445389
1 	 pm:cp_UTB_1_13 	 pm:cp_Cap_01_1 	 129.255716 	 32.948987
3 	 pm:cp_UTB_3_14 	 pm:cp_Cap_03_3 	 100.765472 	 39.978379
4 	 pm:cp_UTB_4_15 	 pm:cp_Cap_04_1 	 37.653104 	 10.039968
4 	 pm:cp_UTB_4_8 	 pm:cp_Can_04_3 	 42.130202 	 7.402458
4 	 pm:cp_UTB_4_7 	 pm:cp_Can_04_1 	 69.617967 	 17.714457
2 	 pm:cp_UTB_2_16 	 pm:cp_Cap_02_3 	 41.406288 	 15.185456
2 	 pm:cp_UTB_2_8 	 pm:cp_Can_02_3 	 52.251544 	 8.546076
1 	 pm:cp_UTB_1_8 	 pm:cp_Can_01_3 	 69.713476 	 8.739077
4 	 pm:cp_UTB_4_16 	 pm:cp_Cap_04_3 	 87.130586 	 29.897213
1 	 pm:cp_UTB_1_15 	 pm:cp_Cap_01_1 	 83.572144 	 33.288986
3 	 pm:cp_UTB_3_8 	 pm:cp_Can_03_3 	 54.188636 	 25.569389
1 	 pm:cp_UTB_1_7 	 pm:cp_Can_01_1 	 85.902179 	 15.072513
3 	 pm:cp_UTB_3_7 	 pm:cp_Can_03_1 	 82.571372 	 31.339389
1 	 pm:cp_UTB_1_16 	 pm:cp_Cap_01_3 	 103.863563 	 39.994988
2 	 pm:cp_UTB_2_7 	 pm:cp_Can_02_1 	 107.150319 	 27.871196
3 	 pm:cp_UTB_3_16 	 pm:cp_Cap_03_3 	 88.360912 	 39.989379
2 	 pm:cp_UTB_2_15 	 pm:cp_Cap_02_1 	 110.501619 	 10.396968
3 	 pm:cp_UTB_3_15 	 pm:cp_Cap_03_1 	 115.519876 	 29.574615
4 	 pm:cp_UTB_4_9 	 pm:cp_Cap_04_1 	 30.888519 	 5.900968
1 	 pm:cp_UTB_1_1 	 pm:cp_Can_01_1 	 23.273212 	 1.503000
4 	 pm:cp_UTB_4_1 	 pm:cp_Can_04_1 	 35.394734 	 14.913457
4 	 pm:cp_UTB_4_2 	 pm:cp_Can_04_3 	 39.233054 	 9.941458
2 	 pm:cp_UTB_2_2 	 pm:cp_Can_02_3 	 27.729218 	 6.593078
2 	 pm:cp_UTB_2_9 	 pm:cp_Cap_02_1 	 26.176151 	 6.870968
2 	 pm:cp_UTB_2_1 	 pm:cp_Can_02_1 	 38.263500 	 8.904998
2 	 pm:cp_UTB_2_10 	 pm:cp_Cap_02_3 	 31.914057 	 11.785456
4 	 pm:cp_UTB_4_10 	 pm:cp_Cap_04_3 	 65.183526 	 27.551213
1 	 pm:cp_UTB_1_9 	 pm:cp_Cap_01_1 	 62.372585 	 4.015969
1 	 pm:cp_UTB_1_2 	 pm:cp_Can_01_3 	 70.914919 	 6.687079
3 	 pm:cp_UTB_3_1 	 pm:cp_Can_03_1 	 55.983831 	 22.539389
3 	 pm:cp_UTB_3_9 	 pm:cp_Cap_03_1 	 50.767699 	 26.504615
1 	 pm:cp_UTB_1_10 	 pm:cp_Cap_01_3 	 95.510001 	 6.707968
3 	 pm:cp_UTB_3_2 	 pm:cp_Can_03_3 	 82.029692 	 24.021389
4 	 pm:cp_UTB_4_11 	 pm:cp_Cap_04_1 	 25.924456 	 6.431968
3 	 pm:cp_UTB_3_10 	 pm:cp_Cap_03_3 	 111.669883 	 37.276379
4 	 pm:cp_UTB_4_4 	 pm:cp_Can_04_3 	 33.531588 	 9.790458
1 	 pm:cp_UTB_1_11 	 pm:cp_Cap_01_1 	 26.315530 	 3.611969
4 	 pm:cp_UTB_4_3 	 pm:cp_Can_04_1 	 45.957420 	 15.094457
4 	 pm:cp_UTB_4_12 	 pm:cp_Cap_04_3 	 48.198975 	 27.742213
2 	 pm:cp_UTB_2_4 	 pm:cp_Can_02_3 	 31.322555 	 6.701076
